component_id,component_type,parameter_name,unit,lot_id,temperature_c,value_0h,value_24h,value_96h,value_168h
CMP-004787,ADC,Leakage Current,µA,LOT-10,124.43,4.801,5.7516,11.7757,22.8896
CMP-004788,Driver IC,Propagation Delay,ns,LOT-13,126.28,17.6586,18.3192,18.2854,18.4433
CMP-004789,Logic IC,Iddq,µA,LOT-11,124.49,9.8976,10.2264,10.5049,10.8528
CMP-004790,Memory IC,Standby Current,µA,LOT-04,123.36,23.5939,26.6811,39.2813,66.7493
CMP-004791,ADC,Leakage Current,µA,LOT-02,124.27,4.9127,5.1479,5.3715,5.4945
CMP-004792,Driver IC,Propagation Delay,ns,LOT-10,125.54,18.42,26.1074,20.0731,21.6432
CMP-004793,Logic IC,Iddq,µA,LOT-03,125.24,10.3614,11.4802,23.8254,45.9287
CMP-004794,Memory IC,Standby Current,µA,LOT-11,123.02,25.2092,48.4772,26.7547,27.9425
CMP-004795,ADC,Leakage Current,µA,LOT-10,127.4,4.9707,5.124,5.2242,5.3499
CMP-004796,Driver IC,Propagation Delay,ns,LOT-19,125.08,18.5204,18.4803,19.184,19.2932
CMP-004797,Logic IC,Iddq,µA,LOT-20,125.41,9.6974,11.779,17.6952,28.7962
CMP-004798,Memory IC,Standby Current,µA,LOT-07,125.42,24.6917,25.0209,25.8256,26.0882
CMP-004799,ADC,Leakage Current,µA,LOT-18,123.59,4.7147,5.7056,9.6934,19.4958
CMP-004800,Driver IC,Propagation Delay,ns,LOT-01,125.87,18.3969,19.7918,26.3809,43.9687
CMP-004801,Logic IC,Iddq,µA,LOT-14,125.61,9.8768,12.2032,21.7965,38.5136
CMP-004802,Memory IC,Standby Current,µA,LOT-16,126.36,24.7278,25.3337,25.9975,26.0459
CMP-004803,ADC,Leakage Current,µA,LOT-03,125.27,5.1745,15.5347,6.1049,7.0654
CMP-004804,Driver IC,Propagation Delay,ns,LOT-12,124.21,18.2713,28.3952,20.0483,21.4612
CMP-004805,Logic IC,Iddq,µA,LOT-09,122.94,10.085,10.2944,10.2661,10.9483
CMP-004806,Memory IC,Standby Current,µA,LOT-19,124.47,25.4063,26.4861,39.3953,74.2196
CMP-004807,ADC,Leakage Current,µA,LOT-07,122.24,4.8015,5.0638,5.2036,5.2447
CMP-004808,Driver IC,Propagation Delay,ns,LOT-06,120.93,18.1572,17.8158,18.3342,18.5367
CMP-004809,Logic IC,Iddq,µA,LOT-11,126.81,10.1975,10.343,10.6528,10.9973
CMP-004810,Memory IC,Standby Current,µA,LOT-14,125.84,25.0965,43.4486,28.1615,30.2428
CMP-004811,ADC,Leakage Current,µA,LOT-20,123.75,5.2217,6.2111,10.1797,24.4332
CMP-004812,Driver IC,Propagation Delay,ns,LOT-06,124.16,17.8962,18.1421,18.1966,18.9347
CMP-004813,Logic IC,Iddq,µA,LOT-12,126.23,10.3059,10.7269,10.8226,10.9906
CMP-004814,Memory IC,Standby Current,µA,LOT-10,124.18,25.4427,25.2893,25.7153,26.4794
CMP-004815,ADC,Leakage Current,µA,LOT-08,126.54,5.0223,5.7743,11.6857,20.6969
CMP-004816,Driver IC,Propagation Delay,ns,LOT-04,126.51,18.3518,20.3259,26.4878,38.3013
CMP-004817,Logic IC,Iddq,µA,LOT-16,125.65,9.6923,10.462,17.9344,30.6173
CMP-004818,Memory IC,Standby Current,µA,LOT-17,126.97,25.1948,29.7567,40.9019,65.7727
CMP-004819,ADC,Leakage Current,µA,LOT-02,122.35,4.5277,5.4517,12.4588,24.1436
CMP-004820,Driver IC,Propagation Delay,ns,LOT-19,124.3,18.1513,18.1643,18.5706,19.0088
CMP-004821,Logic IC,Iddq,µA,LOT-15,126.39,10.4176,10.5509,10.9532,11.0666
CMP-004822,Memory IC,Standby Current,µA,LOT-18,125.24,24.6284,46.9947,27.8023,29.7378
CMP-004823,ADC,Leakage Current,µA,LOT-13,126.48,5.225,5.2428,5.3508,5.5249
CMP-004824,Driver IC,Propagation Delay,ns,LOT-13,125.4,18.3561,18.3851,18.4775,18.6914
CMP-004825,Logic IC,Iddq,µA,LOT-18,125.54,10.1516,12.0982,21.8844,40.2186
CMP-004826,Memory IC,Standby Current,µA,LOT-05,125.48,25.2652,26.1428,26.1767,26.1251
CMP-004827,ADC,Leakage Current,µA,LOT-04,123.53,5.2532,6.4159,10.1458,16.6178
CMP-004828,Driver IC,Propagation Delay,ns,LOT-14,127.5,18.5237,18.8418,18.9267,18.9644
CMP-004829,Logic IC,Iddq,µA,LOT-20,124.76,9.8252,10.1843,10.4552,10.4894
CMP-004830,Memory IC,Standby Current,µA,LOT-06,124.95,24.5347,24.6877,25.5087,25.6093
CMP-004831,ADC,Leakage Current,µA,LOT-16,128.88,4.7455,6.3638,9.5095,16.7046
CMP-004832,Driver IC,Propagation Delay,ns,LOT-18,125.53,18.4666,18.6204,18.7991,19.5407
CMP-004833,Logic IC,Iddq,µA,LOT-14,126.06,10.5439,10.7511,11.055,11.4712
CMP-004834,Memory IC,Standby Current,µA,LOT-07,123.74,25.674,28.6932,42.7592,59.3401
CMP-004835,ADC,Leakage Current,µA,LOT-18,125.33,5.3321,6.3202,13.4283,24.903
CMP-004836,Driver IC,Propagation Delay,ns,LOT-07,122.9,18.6616,24.9633,19.2299,20.7245
CMP-004837,Logic IC,Iddq,µA,LOT-18,124.73,9.7508,12.0428,19.2459,31.1905
CMP-004838,Memory IC,Standby Current,µA,LOT-11,124.6,25.6434,25.433,25.9702,25.9576
CMP-004839,ADC,Leakage Current,µA,LOT-12,124.34,4.9968,14.3468,5.9542,6.7665
CMP-004840,Driver IC,Propagation Delay,ns,LOT-07,124.56,17.4923,17.9294,18.0127,17.9455
CMP-004841,Logic IC,Iddq,µA,LOT-13,124.03,10.2099,10.8433,19.2895,38.2014
CMP-004842,Memory IC,Standby Current,µA,LOT-16,125.77,23.739,27.5275,37.4806,59.0301
CMP-004843,ADC,Leakage Current,µA,LOT-04,125.07,4.865,5.8427,10.0621,17.9671
CMP-004844,Driver IC,Propagation Delay,ns,LOT-19,125.48,17.9419,18.1556,18.3877,18.8568
CMP-004845,Logic IC,Iddq,µA,LOT-15,126.89,10.071,11.7728,19.3098,37.5684
CMP-004846,Memory IC,Standby Current,µA,LOT-04,125.22,24.3784,29.2001,39.2303,70.7299
CMP-004847,ADC,Leakage Current,µA,LOT-12,125.22,5.2484,15.7106,6.4813,8.2341
CMP-004848,Driver IC,Propagation Delay,ns,LOT-03,125.28,17.4626,17.6949,17.8641,17.9308
CMP-004849,Logic IC,Iddq,µA,LOT-02,125.46,9.6916,11.4464,17.9826,36.9602
CMP-004850,Memory IC,Standby Current,µA,LOT-09,127.36,24.9589,25.4064,25.2076,25.8232
CMP-004851,ADC,Leakage Current,µA,LOT-06,126.2,4.8091,5.9599,9.4729,19.3738
CMP-004852,Driver IC,Propagation Delay,ns,LOT-11,124.64,18.029,20.1526,25.6296,38.2617
CMP-004853,Logic IC,Iddq,µA,LOT-17,125.84,10.206,11.7194,23.1972,38.6717
CMP-004854,Memory IC,Standby Current,µA,LOT-07,122.9,24.7609,24.9423,25.7359,26.9293
CMP-004855,ADC,Leakage Current,µA,LOT-10,124.36,4.5397,4.7406,5.0655,5.2156
CMP-004856,Driver IC,Propagation Delay,ns,LOT-15,127.68,17.9848,18.9616,26.2732,38.196
CMP-004857,Logic IC,Iddq,µA,LOT-01,125.7,9.7714,10.0541,10.4145,10.8915
CMP-004858,Memory IC,Standby Current,µA,LOT-17,125.69,24.8579,39.4583,25.8924,27.2121
CMP-004859,ADC,Leakage Current,µA,LOT-04,126.27,5.2737,5.4711,5.5408,5.6434
CMP-004860,Driver IC,Propagation Delay,ns,LOT-16,123.79,17.4326,19.5191,24.6875,36.7211
CMP-004861,Logic IC,Iddq,µA,LOT-04,124.27,9.808,10.4215,10.5227,10.7306
CMP-004862,Memory IC,Standby Current,µA,LOT-11,125.36,25.6158,25.4699,26.25,26.3182
CMP-004863,ADC,Leakage Current,µA,LOT-05,124.82,4.5435,4.7972,4.8801,4.906
CMP-004864,Driver IC,Propagation Delay,ns,LOT-06,125.29,17.9878,18.6513,27.3339,46.1815
CMP-004865,Logic IC,Iddq,µA,LOT-05,126.34,9.6849,11.0065,22.9249,38.0821
CMP-004866,Memory IC,Standby Current,µA,LOT-18,124.98,24.5524,24.9733,25.9694,26.1053
CMP-004867,ADC,Leakage Current,µA,LOT-03,123.4,5.1328,6.8891,12.2813,18.6131
CMP-004868,Driver IC,Propagation Delay,ns,LOT-10,122.7,16.7459,17.2105,17.1562,16.999
CMP-004869,Logic IC,Iddq,µA,LOT-04,123.92,10.3781,12.4351,20.6603,36.5433
CMP-004870,Memory IC,Standby Current,µA,LOT-13,120.89,24.8211,25.1901,25.9639,25.9953
CMP-004871,ADC,Leakage Current,µA,LOT-02,127.53,4.7908,5.7628,12.6138,26.0423
CMP-004872,Driver IC,Propagation Delay,ns,LOT-11,127.47,17.3923,18.3578,26.4412,43.5765
CMP-004873,Logic IC,Iddq,µA,LOT-02,124.71,9.6792,9.8845,10.2128,10.6218
CMP-004874,Memory IC,Standby Current,µA,LOT-19,125.59,25.6174,25.7253,26.6216,26.87
CMP-004875,ADC,Leakage Current,µA,LOT-13,125.0,4.8566,4.9502,5.1662,5.2983
CMP-004876,Driver IC,Propagation Delay,ns,LOT-12,123.07,18.3194,18.8239,18.8754,19.4275
CMP-004877,Logic IC,Iddq,µA,LOT-13,124.49,9.9482,10.2494,10.5289,10.2838
CMP-004878,Memory IC,Standby Current,µA,LOT-05,124.43,24.9652,25.5237,25.9402,26.4935
CMP-004879,ADC,Leakage Current,µA,LOT-09,124.58,4.9163,5.064,5.1584,5.3392
CMP-004880,Driver IC,Propagation Delay,ns,LOT-15,129.31,18.0129,18.3436,18.7629,18.6313
CMP-004881,Logic IC,Iddq,µA,LOT-05,126.31,9.3107,11.1074,21.8692,36.2566
CMP-004882,Memory IC,Standby Current,µA,LOT-10,124.74,25.339,27.381,37.7203,60.7208
CMP-004883,ADC,Leakage Current,µA,LOT-10,126.0,4.8685,5.0502,5.1647,5.3157
CMP-004884,Driver IC,Propagation Delay,ns,LOT-01,125.24,17.9109,18.9904,24.5445,35.7562
CMP-004885,Logic IC,Iddq,µA,LOT-07,123.81,10.3743,10.1888,10.6453,10.8282
CMP-004886,Memory IC,Standby Current,µA,LOT-08,124.8,24.8173,26.7372,41.455,70.62
CMP-004887,ADC,Leakage Current,µA,LOT-19,125.57,4.868,6.4441,10.8066,18.4584
CMP-004888,Driver IC,Propagation Delay,ns,LOT-09,124.66,18.1333,18.1542,18.6388,18.517
CMP-004889,Logic IC,Iddq,µA,LOT-03,122.5,10.1114,12.9728,21.6144,34.9188
CMP-004890,Memory IC,Standby Current,µA,LOT-08,125.88,24.7897,28.3208,39.2795,71.5291
CMP-004891,ADC,Leakage Current,µA,LOT-14,126.35,5.2927,6.7733,9.9705,20.0779
CMP-004892,Driver IC,Propagation Delay,ns,LOT-13,122.65,17.5131,17.5506,17.9716,18.0897
CMP-004893,Logic IC,Iddq,µA,LOT-19,124.1,9.8145,10.1987,10.3797,10.4947
CMP-004894,Memory IC,Standby Current,µA,LOT-18,126.18,24.1607,24.2671,25.022,25.3051
CMP-004895,ADC,Leakage Current,µA,LOT-04,127.08,5.199,5.6155,11.3314,21.8991
CMP-004896,Driver IC,Propagation Delay,ns,LOT-17,126.34,17.8436,18.6026,18.4583,18.618
CMP-004897,Logic IC,Iddq,µA,LOT-13,124.72,10.4343,12.6875,18.8824,29.1901
CMP-004898,Memory IC,Standby Current,µA,LOT-13,127.03,25.0064,29.1634,37.7311,55.2
CMP-004899,ADC,Leakage Current,µA,LOT-16,124.86,4.8712,5.0138,5.0751,5.2411
CMP-004900,Driver IC,Propagation Delay,ns,LOT-13,127.24,18.2507,18.4682,18.8482,19.0162
CMP-004901,Logic IC,Iddq,µA,LOT-19,125.82,10.0712,10.1538,10.3699,10.4836
CMP-004902,Memory IC,Standby Current,µA,LOT-07,122.91,25.5375,29.9885,44.3197,64.6389
CMP-004903,ADC,Leakage Current,µA,LOT-07,125.46,5.2336,5.4077,5.6708,5.8937
CMP-004904,Driver IC,Propagation Delay,ns,LOT-12,124.04,17.6648,20.3709,27.4465,38.4033
CMP-004905,Logic IC,Iddq,µA,LOT-16,123.76,10.4083,25.2682,12.3928,15.1052
CMP-004906,Memory IC,Standby Current,µA,LOT-09,125.32,24.0676,25.3796,25.9259,26.4732
CMP-004907,ADC,Leakage Current,µA,LOT-04,125.76,5.3156,5.4665,5.6403,5.7191
CMP-004908,Driver IC,Propagation Delay,ns,LOT-18,124.36,16.9531,17.2515,17.4637,17.6861
CMP-004909,Logic IC,Iddq,µA,LOT-19,126.73,10.1789,12.6818,20.1144,37.8125
CMP-004910,Memory IC,Standby Current,µA,LOT-10,123.94,24.7218,28.9606,37.6907,61.4391
CMP-004911,ADC,Leakage Current,µA,LOT-03,124.65,5.0995,5.13,5.2685,5.3244
CMP-004912,Driver IC,Propagation Delay,ns,LOT-15,126.37,18.2502,18.3486,18.6972,19.0566
CMP-004913,Logic IC,Iddq,µA,LOT-18,125.17,9.7,11.8801,19.0675,36.8934
CMP-004914,Memory IC,Standby Current,µA,LOT-05,122.76,24.4971,26.8604,43.0476,73.3876
CMP-004915,ADC,Leakage Current,µA,LOT-03,124.67,5.3067,6.3034,13.7707,22.3857
CMP-004916,Driver IC,Propagation Delay,ns,LOT-10,126.29,18.2982,18.3534,18.7679,18.8802
CMP-004917,Logic IC,Iddq,µA,LOT-13,126.94,10.5881,11.1627,11.1955,11.5751
CMP-004918,Memory IC,Standby Current,µA,LOT-05,124.22,24.2736,24.787,25.476,25.0836
CMP-004919,ADC,Leakage Current,µA,LOT-17,125.62,5.0884,6.0662,11.9149,20.5202
CMP-004920,Driver IC,Propagation Delay,ns,LOT-10,127.23,17.5552,19.3149,25.5368,36.5335
CMP-004921,Logic IC,Iddq,µA,LOT-02,127.68,9.2842,9.5782,9.6392,10.0458
CMP-004922,Memory IC,Standby Current,µA,LOT-17,124.45,26.1528,27.5378,41.3117,65.2788
CMP-004923,ADC,Leakage Current,µA,LOT-14,126.46,5.0346,5.5094,5.5093,5.3527
CMP-004924,Driver IC,Propagation Delay,ns,LOT-05,125.86,18.4503,18.8733,18.9302,19.2239
CMP-004925,Logic IC,Iddq,µA,LOT-02,123.82,9.8565,10.1218,10.1976,10.7044
CMP-004926,Memory IC,Standby Current,µA,LOT-20,126.13,25.0334,25.1854,25.2911,26.3173
CMP-004927,ADC,Leakage Current,µA,LOT-06,125.59,4.7011,4.8415,4.9478,5.0515
CMP-004928,Driver IC,Propagation Delay,ns,LOT-04,126.12,18.3827,17.9228,18.6654,19.1654
CMP-004929,Logic IC,Iddq,µA,LOT-02,125.22,10.4076,10.7698,11.1557,11.1366
CMP-004930,Memory IC,Standby Current,µA,LOT-19,125.83,25.3204,26.7009,26.3737,27.5512
CMP-004931,ADC,Leakage Current,µA,LOT-18,124.75,4.8439,5.4153,12.5185,26.6893
CMP-004932,Driver IC,Propagation Delay,ns,LOT-14,123.37,18.8294,30.6844,19.1479,22.0145
CMP-004933,Logic IC,Iddq,µA,LOT-02,123.43,9.3449,12.2442,19.4607,36.6046
CMP-004934,Memory IC,Standby Current,µA,LOT-14,126.67,26.5579,26.2109,26.5565,27.1425
CMP-004935,ADC,Leakage Current,µA,LOT-15,124.86,4.9282,12.5149,5.736,6.7476
CMP-004936,Driver IC,Propagation Delay,ns,LOT-05,125.98,17.7657,18.0308,18.35,18.434
CMP-004937,Logic IC,Iddq,µA,LOT-01,125.05,9.9009,12.5035,20.6132,31.1076
CMP-004938,Memory IC,Standby Current,µA,LOT-16,129.59,25.0448,38.903,26.5105,29.8005
CMP-004939,ADC,Leakage Current,µA,LOT-13,124.41,5.2427,5.4416,5.6763,5.6414
CMP-004940,Driver IC,Propagation Delay,ns,LOT-01,128.49,19.0176,26.7992,19.4158,22.3028
CMP-004941,Logic IC,Iddq,µA,LOT-18,123.39,9.9055,12.799,17.8213,31.027
CMP-004942,Memory IC,Standby Current,µA,LOT-15,125.69,25.3118,45.0335,26.7427,30.1282
CMP-004943,ADC,Leakage Current,µA,LOT-11,124.37,5.047,6.73,12.6411,21.3593
CMP-004944,Driver IC,Propagation Delay,ns,LOT-13,125.36,17.979,19.6502,25.9556,42.2919
CMP-004945,Logic IC,Iddq,µA,LOT-02,126.39,9.3587,12.0594,20.9477,33.1146
CMP-004946,Memory IC,Standby Current,µA,LOT-16,123.32,24.3899,24.5485,24.8264,25.3832
CMP-004947,ADC,Leakage Current,µA,LOT-06,122.97,4.7312,4.9785,5.0427,5.1911
CMP-004948,Driver IC,Propagation Delay,ns,LOT-07,125.01,17.6464,17.9412,18.1224,18.4332
CMP-004949,Logic IC,Iddq,µA,LOT-17,127.02,10.1635,10.3789,10.507,11.0279
CMP-004950,Memory IC,Standby Current,µA,LOT-03,122.28,25.5366,26.0394,26.4597,26.495
CMP-004951,ADC,Leakage Current,µA,LOT-13,124.71,5.1283,5.2604,5.3729,5.5858
CMP-004952,Driver IC,Propagation Delay,ns,LOT-17,125.1,18.0747,18.6911,18.5459,18.8119
CMP-004953,Logic IC,Iddq,µA,LOT-05,126.52,9.1641,11.8735,18.4724,34.4085
CMP-004954,Memory IC,Standby Current,µA,LOT-18,127.39,25.1787,27.1993,37.1017,63.9564
CMP-004955,ADC,Leakage Current,µA,LOT-07,125.96,5.0027,6.0796,11.2665,19.6391
CMP-004956,Driver IC,Propagation Delay,ns,LOT-14,125.76,17.9289,18.4506,18.6794,18.6421
CMP-004957,Logic IC,Iddq,µA,LOT-03,122.84,10.1022,10.4204,10.8064,10.9406
CMP-004958,Memory IC,Standby Current,µA,LOT-16,126.61,25.0931,25.5751,26.0833,26.3854
CMP-004959,ADC,Leakage Current,µA,LOT-08,125.91,4.7882,4.9872,5.0898,5.0688
CMP-004960,Driver IC,Propagation Delay,ns,LOT-07,123.85,18.2686,27.3653,19.6517,21.683
CMP-004961,Logic IC,Iddq,µA,LOT-15,126.3,10.0351,10.9769,20.0922,32.9669
CMP-004962,Memory IC,Standby Current,µA,LOT-13,123.82,24.5451,25.2258,25.1629,25.6563
CMP-004963,ADC,Leakage Current,µA,LOT-09,127.02,5.0057,6.3357,10.5996,18.4474
CMP-004964,Driver IC,Propagation Delay,ns,LOT-14,126.53,18.2631,18.6997,18.8441,18.7779
CMP-004965,Logic IC,Iddq,µA,LOT-09,125.52,10.0625,10.6312,10.7502,11.0389
CMP-004966,Memory IC,Standby Current,µA,LOT-03,126.11,25.2293,27.1458,43.7326,79.6803
CMP-004967,ADC,Leakage Current,µA,LOT-01,124.72,5.1543,5.1431,5.3017,5.4227
CMP-004968,Driver IC,Propagation Delay,ns,LOT-17,124.15,17.5136,17.7531,18.5181,18.3355
CMP-004969,Logic IC,Iddq,µA,LOT-10,125.96,9.8536,10.012,10.1226,10.3834
CMP-004970,Memory IC,Standby Current,µA,LOT-17,124.73,25.0287,26.8786,39.4857,61.3876
CMP-004971,ADC,Leakage Current,µA,LOT-09,126.29,4.9512,6.5086,11.3139,22.2328
CMP-004972,Driver IC,Propagation Delay,ns,LOT-16,126.05,17.1234,17.0505,17.6107,17.5609
CMP-004973,Logic IC,Iddq,µA,LOT-09,127.17,9.8917,11.036,17.8655,41.3524
CMP-004974,Memory IC,Standby Current,µA,LOT-07,125.54,24.9846,27.7056,43.4008,60.4379
CMP-004975,ADC,Leakage Current,µA,LOT-09,124.93,4.6013,10.5544,5.8841,7.1764
CMP-004976,Driver IC,Propagation Delay,ns,LOT-06,126.55,18.2807,18.7007,18.7798,18.6688
CMP-004977,Logic IC,Iddq,µA,LOT-20,124.54,9.929,10.4376,10.7485,10.9613
CMP-004978,Memory IC,Standby Current,µA,LOT-08,122.41,24.6492,25.0188,25.6419,26.4145
CMP-004979,ADC,Leakage Current,µA,LOT-04,124.63,5.1577,5.3825,5.5044,5.6927
CMP-004980,Driver IC,Propagation Delay,ns,LOT-18,125.11,17.7433,19.2654,28.4501,45.6201
CMP-004981,Logic IC,Iddq,µA,LOT-02,127.26,9.8446,10.1629,10.4702,10.4421
CMP-004982,Memory IC,Standby Current,µA,LOT-03,124.59,24.7799,25.581,25.8796,25.9734
CMP-004983,ADC,Leakage Current,µA,LOT-20,125.74,4.8145,4.9331,5.1516,5.2136
CMP-004984,Driver IC,Propagation Delay,ns,LOT-02,126.03,16.88,17.8141,17.4415,17.7173
CMP-004985,Logic IC,Iddq,µA,LOT-13,124.3,9.9682,10.9119,18.2334,39.9893
CMP-004986,Memory IC,Standby Current,µA,LOT-20,125.52,24.9582,25.4835,25.2391,25.7087
CMP-004987,ADC,Leakage Current,µA,LOT-08,121.45,4.867,5.1087,5.144,5.2667
CMP-004988,Driver IC,Propagation Delay,ns,LOT-05,123.5,17.9438,19.22,26.0733,40.1877
CMP-004989,Logic IC,Iddq,µA,LOT-15,127.1,9.916,10.0228,9.8515,10.4408
CMP-004990,Memory IC,Standby Current,µA,LOT-01,124.58,25.8192,27.4223,45.0894,81.3218
CMP-004991,ADC,Leakage Current,µA,LOT-20,126.68,4.9465,5.1974,5.2713,5.494
CMP-004992,Driver IC,Propagation Delay,ns,LOT-11,124.85,17.8243,18.2269,18.4656,18.8018
CMP-004993,Logic IC,Iddq,µA,LOT-16,125.6,9.7339,12.5859,22.1925,36.9211
CMP-004994,Memory IC,Standby Current,µA,LOT-05,125.23,24.1731,24.6382,25.0623,25.0521
CMP-004995,ADC,Leakage Current,µA,LOT-19,124.75,5.2669,6.7022,12.0795,24.0584
CMP-004996,Driver IC,Propagation Delay,ns,LOT-17,126.36,17.8628,19.4281,23.7471,33.1006
CMP-004997,Logic IC,Iddq,µA,LOT-15,124.19,9.734,9.8156,9.9537,10.3653
CMP-004998,Memory IC,Standby Current,µA,LOT-07,126.5,25.6371,26.215,26.0383,26.4722
CMP-004999,ADC,Leakage Current,µA,LOT-05,124.81,4.557,11.6874,5.4582,6.0792
CMP-005000,Driver IC,Propagation Delay,ns,LOT-06,125.94,17.8569,18.4177,18.3635,18.624
CMP-005001,Logic IC,Iddq,µA,LOT-15,125.77,9.9799,10.2719,10.5377,10.5164
CMP-005002,Memory IC,Standby Current,µA,LOT-01,124.13,25.2846,25.5969,26.1793,26.2813
CMP-005003,ADC,Leakage Current,µA,LOT-09,127.61,4.9338,5.1425,5.1918,5.4034
CMP-005004,Driver IC,Propagation Delay,ns,LOT-05,124.41,18.0886,18.8755,27.9085,45.5477
CMP-005005,Logic IC,Iddq,µA,LOT-04,127.03,9.9312,22.9336,12.309,14.8375
CMP-005006,Memory IC,Standby Current,µA,LOT-15,124.18,24.3294,27.1717,40.8189,68.313
CMP-005007,ADC,Leakage Current,µA,LOT-11,125.0,5.4853,7.0257,10.5226,21.7665
CMP-005008,Driver IC,Propagation Delay,ns,LOT-16,126.7,17.7994,18.141,18.4757,18.8408
CMP-005009,Logic IC,Iddq,µA,LOT-04,122.73,10.3457,19.2601,10.6804,13.6932
CMP-005010,Memory IC,Standby Current,µA,LOT-13,124.75,25.4233,26.4046,26.4151,26.8088
CMP-005011,ADC,Leakage Current,µA,LOT-09,123.46,5.1297,11.543,6.1879,8.2369
CMP-005012,Driver IC,Propagation Delay,ns,LOT-05,122.22,17.6329,17.8579,17.7682,18.1178
CMP-005013,Logic IC,Iddq,µA,LOT-07,124.47,10.0778,10.168,10.1786,10.7331
CMP-005014,Memory IC,Standby Current,µA,LOT-12,124.7,25.2296,29.1685,39.9077,59.9948
CMP-005015,ADC,Leakage Current,µA,LOT-16,123.79,4.9542,5.0282,5.2661,5.3877
CMP-005016,Driver IC,Propagation Delay,ns,LOT-15,126.28,18.7227,19.6924,26.8104,42.4431
CMP-005017,Logic IC,Iddq,µA,LOT-18,127.41,9.8462,20.2551,11.8448,12.6482
CMP-005018,Memory IC,Standby Current,µA,LOT-19,124.89,25.353,28.1661,46.5205,69.5416
CMP-005019,ADC,Leakage Current,µA,LOT-01,123.35,4.8397,5.7737,12.7792,25.7109
CMP-005020,Driver IC,Propagation Delay,ns,LOT-18,126.39,17.6195,19.5327,25.6799,37.5417
CMP-005021,Logic IC,Iddq,µA,LOT-05,126.74,9.3663,9.5866,10.0033,10.1593
CMP-005022,Memory IC,Standby Current,µA,LOT-04,126.22,25.5086,51.8252,28.0779,31.3166
CMP-005023,ADC,Leakage Current,µA,LOT-12,125.0,5.0149,5.2791,5.2691,5.3784
CMP-005024,Driver IC,Propagation Delay,ns,LOT-04,125.48,18.5735,21.4172,27.3497,40.1608
CMP-005025,Logic IC,Iddq,µA,LOT-03,124.53,10.0133,11.0597,20.535,43.0456
CMP-005026,Memory IC,Standby Current,µA,LOT-05,126.54,25.5638,29.5503,40.5909,70.6302
CMP-005027,ADC,Leakage Current,µA,LOT-20,124.9,5.0747,5.3048,5.4922,5.6267
CMP-005028,Driver IC,Propagation Delay,ns,LOT-15,124.24,17.8078,18.1777,18.2184,18.6404
CMP-005029,Logic IC,Iddq,µA,LOT-12,125.62,10.4114,10.8147,11.0506,11.1765
CMP-005030,Memory IC,Standby Current,µA,LOT-14,126.25,24.4515,48.3595,26.6704,29.5403
CMP-005031,ADC,Leakage Current,µA,LOT-03,126.52,4.9844,5.0827,5.2246,5.3401
CMP-005032,Driver IC,Propagation Delay,ns,LOT-11,125.0,17.0211,17.3686,17.6054,17.8329
CMP-005033,Logic IC,Iddq,µA,LOT-06,124.1,9.9971,10.0024,10.4264,10.5712
CMP-005034,Memory IC,Standby Current,µA,LOT-09,126.74,24.8439,51.2141,28.9758,31.827
CMP-005035,ADC,Leakage Current,µA,LOT-09,126.86,5.0121,5.103,5.2166,5.3528
CMP-005036,Driver IC,Propagation Delay,ns,LOT-12,125.8,18.1772,18.2034,18.7999,18.7723
CMP-005037,Logic IC,Iddq,µA,LOT-18,124.94,9.5559,9.702,9.9388,10.1488
CMP-005038,Memory IC,Standby Current,µA,LOT-20,125.83,24.07,24.9345,25.4126,25.9995
CMP-005039,ADC,Leakage Current,µA,LOT-15,127.44,5.2807,5.9082,12.5964,25.7714
CMP-005040,Driver IC,Propagation Delay,ns,LOT-01,125.53,18.2035,18.4706,18.7541,18.689
CMP-005041,Logic IC,Iddq,µA,LOT-14,126.03,10.5245,10.6487,11.2807,11.3465
CMP-005042,Memory IC,Standby Current,µA,LOT-20,125.61,24.2443,26.6666,37.6757,77.2254
CMP-005043,ADC,Leakage Current,µA,LOT-12,123.13,5.1937,5.5625,5.6249,5.7374
CMP-005044,Driver IC,Propagation Delay,ns,LOT-06,124.97,18.3168,28.0077,19.7984,22.0813
CMP-005045,Logic IC,Iddq,µA,LOT-20,124.54,10.2392,12.1093,17.9851,37.1858
CMP-005046,Memory IC,Standby Current,µA,LOT-04,126.65,25.4573,29.5908,38.5259,64.8136
CMP-005047,ADC,Leakage Current,µA,LOT-02,124.21,4.7256,4.9784,5.1115,5.2987
CMP-005048,Driver IC,Propagation Delay,ns,LOT-02,124.79,17.8263,18.2533,18.0451,18.5196
CMP-005049,Logic IC,Iddq,µA,LOT-05,126.34,9.7594,19.7474,12.1557,12.7051
CMP-005050,Memory IC,Standby Current,µA,LOT-15,127.09,25.351,45.8119,28.8272,30.2526
CMP-005051,ADC,Leakage Current,µA,LOT-18,126.52,5.0931,5.2296,5.214,5.4137
CMP-005052,Driver IC,Propagation Delay,ns,LOT-13,124.19,18.2063,18.4539,18.5682,18.4195
CMP-005053,Logic IC,Iddq,µA,LOT-11,126.29,10.3114,19.088,12.0164,13.1041
CMP-005054,Memory IC,Standby Current,µA,LOT-08,125.37,24.6975,25.4687,25.2631,25.5643
CMP-005055,ADC,Leakage Current,µA,LOT-09,125.25,4.7994,9.6704,5.9797,7.036
